contestId,index,rating,tags
1738,C,1500,"['dp', 'games', 'greedy', 'math']"
1737,C,1500,"['constructive algorithms', 'games', 'implementation', 'math']"
1737,A,900,"['greedy', 'implementation', 'strings']"
1737,B,1300,"['binary search', 'implementation', 'math']"
1628,A,1400,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math', 'two pointers']"
1735,B,900,"['greedy', 'math']"
1735,A,800,"['constructive algorithms', 'greedy', 'math']"
1739,C,1500,"['combinatorics', 'constructive algorithms', 'dp', 'games']"
1738,B,1200,"['constructive algorithms', 'greedy', 'math', 'sortings']"
1738,A,800,"['greedy', 'implementation', 'sortings']"
1739,B,1100,"['constructive algorithms', 'greedy', 'math']"
1739,A,800,['implementation']
1681,D,1700,"['brute force', 'dfs and similar', 'dp', 'hashing', 'shortest paths']"
1649,B,1300,"['greedy', 'implementation']"
1658,D1,1600,"['bitmasks', 'math']"
1659,C,1500,"['binary search', 'brute force', 'dp', 'greedy', 'implementation', 'math']"
1678,D,1700,"['dp', 'implementation']"
1730,B,1600,"['binary search', 'geometry', 'greedy', 'implementation', 'math', 'ternary search']"
1730,C,1200,"['data structures', 'greedy', 'math', 'sortings']"
1730,A,800,"['data structures', 'greedy', 'sortings']"
1677,B,1700,"['data structures', 'implementation', 'math']"
1734,D,1800,"['data structures', 'dp', 'greedy', 'two pointers']"
1734,B,800,['constructive algorithms']
1734,C,1200,"['greedy', 'math']"
1734,A,800,"['brute force', 'greedy', 'sortings']"
1650,D,1300,"['brute force', 'constructive algorithms', 'implementation', 'math']"
1733,D1,1400,"['constructive algorithms', 'greedy', 'math']"
1733,B,900,"['constructive algorithms', 'math']"
1733,C,1300,"['constructive algorithms', 'sortings']"
1733,A,800,"['greedy', 'sortings']"
1680,C,1600,"['binary search', 'greedy', 'strings', 'two pointers']"
1659,B,1300,"['bitmasks', 'constructive algorithms', 'greedy', 'strings']"
1684,D,1700,"['constructive algorithms', 'greedy', 'sortings']"
1693,B,1700,"['dfs and similar', 'dp', 'greedy', 'trees']"
1725,G,1500,"['binary search', 'geometry', 'math']"
1690,F,1700,"['graphs', 'math', 'number theory', 'strings']"
1729,E,1800,"['interactive', 'probabilities']"
1729,D,1200,"['greedy', 'sortings', 'two pointers']"
1729,C,1100,"['constructive algorithms', 'strings']"
1729,B,800,"['greedy', 'strings']"
1729,A,800,['math']
1726,D,2000,"['brute force', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'probabilities', 'trees']"
1728,C,1400,"['data structures', 'greedy', 'sortings']"
1728,B,800,"['constructive algorithms', 'greedy']"
1728,A,800,"['brute force', 'greedy', 'implementation', 'sortings']"
1726,C,1300,"['data structures', 'dsu', 'graphs', 'greedy']"
1726,B,1100,"['bitmasks', 'constructive algorithms', 'math']"
1726,A,900,"['greedy', 'math']"
1711,B,1300,"['brute force', 'graphs']"
1692,H,1700,"['data structures', 'dp', 'greedy', 'math']"
1698,C,1300,"['brute force', 'data structures']"
1702,F,1700,"['constructive algorithms', 'data structures', 'greedy', 'math', 'number theory']"
1706,D1,1700,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'number theory']"
1717,A,800,"['math', 'number theory']"
1717,B,1100,"['constructive algorithms', 'implementation']"
1717,C,1300,['greedy']
1709,D,1700,"['binary search', 'data structures', 'greedy', 'math']"
1722,F,1700,"['dfs and similar', 'implementation']"
1722,E,1600,"['brute force', 'data structures', 'dp', 'implementation']"
1722,G,1500,"['bitmasks', 'constructive algorithms', 'greedy']"
1721,C,1400,"['binary search', 'greedy', 'two pointers']"
1722,D,1100,"['greedy', 'sortings']"
1722,C,800,"['data structures', 'implementation']"
1722,B,800,['implementation']
1722,A,800,['implementation']
1721,B,1000,['implementation']
1721,A,800,"['greedy', 'implementation']"
1714,G,1700,"['binary search', 'data structures', 'dfs and similar', 'trees']"
1676,H2,1500,"['data structures', 'divide and conquer', 'sortings']"
1578,E,1200,"['implementation', 'math']"
1715,D,1900,"['2-sat', 'bitmasks', 'graphs', 'greedy']"
1715,C,1700,"['combinatorics', 'data structures', 'implementation', 'math']"
1715,B,1000,"['constructive algorithms', 'greedy', 'math']"
1715,A,800,"['constructive algorithms', 'greedy', 'math']"
1720,A,900,"['math', 'number theory']"
1702,E,1600,"['dfs and similar', 'dsu', 'graphs']"
1719,C,1400,"['binary search', 'data structures', 'implementation', 'two pointers']"
1698,D,1600,"['binary search', 'constructive algorithms', 'interactive']"
1714,D,1600,"['brute force', 'data structures', 'dp', 'greedy', 'strings']"
1705,C,1400,"['brute force', 'implementation']"
1706,C,1400,"['dp', 'flows', 'greedy', 'implementation']"
1710,A,1500,"['constructive algorithms', 'greedy', 'math']"
1714,E,1400,"['brute force', 'math', 'number theory']"
1708,C,1600,"['binary search', 'greedy']"
1703,B,800,"['data structures', 'implementation']"
1703,A,800,"['brute force', 'implementation', 'strings']"
1703,G,1600,"['bitmasks', 'brute force', 'dp', 'greedy', 'math']"
1703,F,1300,"['binary search', 'data structures', 'dp', 'greedy', 'sortings']"
1703,E,1200,['implementation']
1703,D,1100,"['brute force', 'data structures', 'strings']"
1703,C,800,"['brute force', 'implementation', 'strings']"
1702,D,1000,['greedy']
1702,C,1100,"['data structures', 'greedy']"
1702,B,800,['greedy']
1702,A,800,['constructive algorithms']
1701,C,1400,"['binary search', 'greedy', 'implementation', 'two pointers']"
1701,B,800,['greedy']
1701,A,800,['implementation']
1699,C,1700,"['combinatorics', 'constructive algorithms', 'math']"
1699,A,800,"['constructive algorithms', 'math']"
1699,B,900,"['bitmasks', 'constructive algorithms', 'matrices']"
1575,J,1500,"['binary search', 'brute force', 'dsu', 'implementation']"
1579,D,1400,"['constructive algorithms', 'graphs', 'greedy']"
1419,D2,1500,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings', 'two pointers']"
1696,C,1400,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1696,B,900,['greedy']
1696,A,800,"['bitmasks', 'greedy']"
1611,D,1500,"['constructive algorithms', 'trees']"
1606,C,1400,"['greedy', 'number theory']"
1630,A,1500,"['bitmasks', 'constructive algorithms']"
1700,C,1700,"['constructive algorithms', 'data structures', 'greedy']"
1700,D,1900,"['binary search', 'dp', 'greedy', 'math']"
1600,J,1400,"['bitmasks', 'dfs and similar']"
1700,B,1100,"['constructive algorithms', 'implementation', 'math']"
1700,A,800,"['constructive algorithms', 'greedy', 'math']"
1694,C,1300,['greedy']
1694,B,1200,"['constructive algorithms', 'greedy']"
1695,B,1000,"['games', 'greedy']"
1695,A,800,['games']
1695,C,1700,"['brute force', 'data structures', 'dp', 'graphs', 'greedy', 'shortest paths']"
1694,A,800,"['greedy', 'implementation']"
1634,B,1400,"['bitmasks', 'math']"
1644,C,1400,"['brute force', 'dp', 'greedy', 'implementation']"
1646,C,1500,"['bitmasks', 'brute force', 'constructive algorithms', 'dp', 'math']"
1692,D,1100,"['brute force', 'implementation']"
1692,B,800,"['greedy', 'sortings']"
1692,G,1400,"['data structures', 'dp', 'sortings', 'two pointers']"
1692,F,1300,"['brute force', 'math']"
1692,E,1200,"['binary search', 'implementation', 'two pointers']"
1692,C,800,['implementation']
1692,A,800,['implementation']
1697,C,1400,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'implementation', 'strings', 'two pointers']"
1697,B,900,"['greedy', 'sortings']"
1697,A,800,"['greedy', 'implementation']"
1690,E,1500,"['binary search', 'greedy', 'math', 'two pointers']"
1689,D,1900,"['data structures', 'dp', 'geometry', 'shortest paths']"
1689,C,1600,"['dfs and similar', 'dp', 'trees']"
1689,A,800,"['brute force', 'greedy', 'implementation', 'sortings', 'two pointers']"
1689,B,900,"['data structures', 'greedy']"
1690,B,800,"['greedy', 'implementation']"
1690,D,1000,"['implementation', 'two pointers']"
1690,C,800,"['data structures', 'greedy', 'implementation']"
1690,A,800,"['constructive algorithms', 'greedy']"
1688,D,1600,"['greedy', 'implementation', 'math']"
1688,C,1700,"['constructive algorithms', 'greedy', 'strings']"
1688,B,800,"['bitmasks', 'constructive algorithms', 'greedy', 'sortings']"
1688,A,800,"['bitmasks', 'brute force']"
1682,B,1100,"['bitmasks', 'constructive algorithms', 'sortings']"
1679,C,1400,"['data structures', 'implementation']"
1691,D,1800,"['binary search', 'constructive algorithms', 'data structures', 'divide and conquer', 'implementation', 'two pointers']"
1691,C,1400,"['brute force', 'constructive algorithms', 'greedy', 'math', 'strings']"
1691,B,1000,"['constructive algorithms', 'greedy', 'implementation', 'two pointers']"
1691,A,800,"['brute force', 'greedy', 'math']"
1682,C,1400,"['constructive algorithms', 'greedy', 'implementation', 'math']"
1684,C,1400,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'sortings']"
1686,A,800,['greedy']
1680,B,800,['implementation']
1680,A,800,"['brute force', 'math']"
1648,A,1400,"['combinatorics', 'data structures', 'geometry', 'math', 'matrices', 'sortings']"
25,D,1900,"['dsu', 'graphs', 'trees']"
1676,G,1300,"['dfs and similar', 'dp', 'graphs', 'trees']"
1676,H1,1400,['brute force']
1676,F,1300,"['data structures', 'greedy', 'implementation', 'sortings', 'two pointers']"
1676,E,1100,"['binary search', 'greedy', 'sortings']"
1676,D,1000,"['brute force', 'greedy', 'implementation']"
1676,C,800,"['brute force', 'greedy', 'implementation', 'implementation', 'math', 'strings']"
1676,B,800,"['greedy', 'math', 'sortings']"
1676,A,800,['implementation']
1573,C,1800,"['data structures', 'dp', 'graphs', 'implementation']"
1670,C,1400,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'implementation', 'math']"
1678,C,1600,"['brute force', 'data structures']"
1678,B2,1800,"['dp', 'greedy', 'implementation']"
1678,B1,800,['implementation']
1678,A,800,['implementation']
1609,C,1400,"['binary search', 'dp', 'implementation', 'number theory', 'schedules', 'two pointers']"
1670,A,800,"['greedy', 'implementation', 'sortings']"
1670,B,1100,"['brute force', 'implementation', 'strings']"
1675,E,1500,"['dsu', 'greedy', 'strings']"
1675,D,1300,"['graphs', 'implementation', 'trees']"
1675,C,1100,['implementation']
1675,B,900,"['greedy', 'implementation']"
1675,A,800,"['greedy', 'math']"
1573,B,1400,"['greedy', 'math', 'sortings']"
1573,A,800,['greedy']
1654,C,1400,"['data structures', 'greedy', 'implementation', 'sortings']"
1581,B,1200,"['constructive algorithms', 'graphs', 'greedy', 'math']"
1581,A,800,"['combinatorics', 'math', 'number theory']"
1674,E,2000,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'math']"
1674,D,1200,"['constructive algorithms', 'implementation', 'sortings']"
1674,C,1000,"['combinatorics', 'implementation', 'strings']"
1674,B,800,"['combinatorics', 'math']"
1674,A,800,"['constructive algorithms', 'math']"
1673,B,1100,"['brute force', 'greedy', 'strings']"
1673,A,800,"['games', 'greedy', 'strings']"
1673,C,1500,"['brute force', 'dp', 'math', 'number theory']"
1562,C,1500,"['constructive algorithms', 'math']"
1562,B,1000,"['brute force', 'constructive algorithms', 'implementation', 'math', 'number theory']"
1562,A,800,"['greedy', 'math']"
1660,D,1600,"['brute force', 'implementation', 'math', 'two pointers']"
1672,D,1700,"['constructive algorithms', 'greedy', 'implementation', 'two pointers']"
1662,H,,"['brute force', 'math']"
1662,M,,['constructive algorithms']
1662,A,,"['brute force', 'implementation']"
1672,B,800,"['constructive algorithms', 'implementation']"
1672,C,1100,"['constructive algorithms', 'greedy', 'implementation']"
1672,A,800,"['games', 'implementation', 'math']"
1660,E,1600,"['brute force', 'constructive algorithms', 'greedy', 'implementation']"
1660,F1,1700,"['brute force', 'implementation', 'math', 'strings']"
1671,C,1200,"['binary search', 'brute force', 'greedy', 'math']"
1671,D,1600,"['brute force', 'constructive algorithms', 'greedy']"
1671,B,1000,"['brute force', 'math', 'sortings']"
1671,A,800,['implementation']
1666,L,1800,"['dfs and similar', 'graphs']"
1669,H,1300,"['bitmasks', 'greedy', 'math']"
1669,G,1200,"['dfs and similar', 'implementation']"
1669,F,1100,"['binary search', 'data structures', 'greedy', 'two pointers']"
1669,E,1200,"['data structures', 'math', 'strings']"
1669,D,1100,['implementation']
1669,B,800,"['implementation', 'sortings']"
1669,C,800,"['greedy', 'greedy', 'implementation', 'math']"
1669,A,800,['implementation']
1604,B,1100,[]
1604,D,1600,"['math', 'number theory']"
1604,C,1300,"['brute force', 'greedy', 'math', 'number theory']"
1604,A,800,['greedy']
1176,C,1300,"['dp', 'greedy', 'implementation']"
1077,C,1300,[]
1668,C,1300,"['brute force', 'greedy', 'math']"
1668,B,900,"['greedy', 'math', 'sortings']"
1668,A,800,"['implementation', 'math']"
1657,B,800,['greedy']
1611,B,800,"['binary search', 'constructive algorithms', 'math']"
1443,B,1300,"['dp', 'greedy', 'math', 'sortings']"
1447,C,1300,"['constructive algorithms', 'greedy', 'math', 'sortings']"
1157,B,1300,['greedy']
352,B,1300,"['implementation', 'sortings']"
1613,A,900,"['implementation', 'math']"
1666,D,900,['greedy']
1666,C,1800,"['brute force', 'constructive algorithms', 'geometry']"
591,B,1200,"['implementation', 'strings']"
1130,B,1200,['greedy']
1661,C,1700,"['binary search', 'greedy', 'math']"
1665,C,1600,"['binary search', 'greedy', 'sortings', 'trees']"
1661,B,1300,"['bitmasks', 'brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'shortest paths']"
1661,A,800,"['greedy', 'math']"
1665,B,900,"['constructive algorithms', 'greedy', 'sortings']"
1665,A,800,"['constructive algorithms', 'math']"
1598,B,1000,"['brute force', 'implementation']"
1028,B,1200,"['constructive algorithms', 'math']"
133,B,1200,['implementation']
990,B,1200,"['greedy', 'sortings']"
892,B,1200,"['greedy', 'implementation', 'two pointers']"
344,B,1200,"['brute force', 'graphs', 'math']"
870,B,1200,['greedy']
1027,B,1200,"['implementation', 'math']"
385,B,1200,"['brute force', 'greedy', 'implementation', 'math', 'strings']"
630,D,1100,['math']
602,A,1100,"['brute force', 'implementation']"
1033,B,1100,"['math', 'number theory']"
522,B,1100,"['*special', 'data structures', 'dp', 'implementation']"
1660,C,1300,"['dp', 'greedy', 'strings']"
1293,B,1000,"['combinatorics', 'greedy', 'math']"
1660,B,800,['math']
1660,A,800,"['greedy', 'math']"
1607,C,1000,"['brute force', 'sortings']"
1405,B,1000,"['constructive algorithms', 'implementation']"
1419,D1,1000,"['binary search', 'constructive algorithms', 'greedy', 'sortings']"
1515,B,1000,"['brute force', 'geometry', 'math', 'number theory']"
1506,C,1000,"['brute force', 'implementation', 'strings']"
1312,B,1000,"['constructive algorithms', 'sortings']"
237,A,1000,['implementation']
1362,A,1000,['implementation']
1248,B,900,"['greedy', 'math', 'sortings']"
1582,B,900,"['combinatorics', 'math']"
1208,A,900,['math']
1144,B,900,"['greedy', 'implementation', 'sortings']"
1047,B,900,"['geometry', 'math']"
1501,B,900,"['dp', 'implementation', 'sortings']"
1092,B,800,['sortings']
1658,B,800,"['combinatorics', 'math', 'number theory']"
1658,A,800,"['constructive algorithms', 'implementation', 'math']"
1656,B,1100,"['data structures', 'greedy', 'math', 'two pointers']"
1656,C,1200,"['constructive algorithms', 'math', 'number theory', 'sortings']"
1656,A,800,"['math', 'sortings']"
459,B,1300,"['combinatorics', 'implementation', 'sortings']"
445,A,1200,"['dfs and similar', 'implementation']"
218,B,1100,['implementation']
58,A,1000,"['greedy', 'strings']"
337,A,900,['greedy']
230,A,1000,"['greedy', 'sortings']"
118,B,1000,"['constructive algorithms', 'implementation']"
221,A,1000,"['implementation', 'math']"
118,A,1000,"['implementation', 'strings']"
96,A,900,"['implementation', 'strings']"
124,A,1000,['math']
219,A,1000,"['implementation', 'strings']"
208,A,900,['strings']
149,A,900,"['greedy', 'implementation', 'sortings']"
214,A,800,['brute force']
34,B,900,"['greedy', 'sortings']"
1651,C,1500,"['brute force', 'data structures', 'implementation']"
1651,B,800,"['constructive algorithms', 'greedy']"
1651,A,800,['implementation']
215,A,900,"['brute force', 'implementation']"
1650,C,1200,"['greedy', 'hashing', 'implementation', 'sortings']"
1650,B,900,['math']
1650,A,800,"['implementation', 'strings']"
43,A,1000,['strings']
1646,B,800,"['brute force', 'constructive algorithms', 'greedy', 'sortings', 'two pointers']"
1646,A,800,['math']
41,A,800,"['implementation', 'strings']"
320,A,900,"['brute force', 'greedy']"
352,A,1000,"['brute force', 'implementation', 'math']"
199,A,900,"['brute force', 'constructive algorithms', 'implementation', 'number theory']"
205,A,900,"['brute force', 'implementation']"
318,A,900,['math']
34,A,800,['implementation']
224,A,1100,"['brute force', 'geometry', 'math']"
139,A,1000,['implementation']
1637,C,1200,"['greedy', 'implementation']"
1637,B,1100,"['brute force', 'dp', 'greedy', 'math']"
1637,A,800,"['brute force', 'sortings']"
165,A,1000,['implementation']
450,A,1000,['implementation']
272,A,1000,"['implementation', 'math']"
227,B,1100,['implementation']
282,A,800,['implementation']
231,A,800,"['brute force', 'greedy']"
112,A,800,"['implementation', 'strings']"
1633,C,1100,"['brute force', 'math']"
1633,B,800,['greedy']
1633,A,800,['brute force']
133,A,900,['implementation']
151,A,800,"['implementation', 'math']"
141,A,800,"['implementation', 'sortings', 'strings']"
236,A,800,"['brute force', 'implementation', 'strings']"
71,A,800,['strings']
228,A,800,['implementation']
339,A,800,"['greedy', 'implementation', 'sortings', 'strings']"
116,A,800,['implementation']
155,A,800,['brute force']
248,A,800,['implementation']
1631,B,1100,"['dp', 'greedy']"
1631,A,800,['greedy']
148,A,800,"['constructive algorithms', 'implementation', 'math']"
200,B,800,"['implementation', 'math']"
144,A,800,['implementation']
233,A,800,"['implementation', 'math']"
61,A,800,['implementation']
80,A,800,['brute force']
266,A,800,['implementation']
110,A,800,['implementation']
281,A,800,"['implementation', 'strings']"
59,A,800,"['implementation', 'strings']"
275,A,900,['implementation']
271,A,800,['brute force']
32,B,800,"['expression parsing', 'implementation']"
266,B,800,"['constructive algorithms', 'graph matchings', 'implementation', 'shortest paths']"
263,A,800,['implementation']
69,A,1000,"['implementation', 'math']"
1627,A,800,"['constructive algorithms', 'implementation']"
1624,D,1400,"['binary search', 'greedy', 'sortings', 'strings']"
1624,C,1100,"['constructive algorithms', 'flows', 'graph matchings', 'greedy', 'math']"
1624,B,900,"['implementation', 'math']"
1624,A,800,['math']
4,C,1300,"['data structures', 'hashing', 'implementation']"
960,A,1200,['implementation']
1621,B,1500,"['data structures', 'greedy', 'implementation']"
1621,A,800,['constructive algorithms']
1623,C,1600,"['binary search', 'greedy']"
1616,C,1500,"['brute force', 'geometry', 'implementation', 'math']"
1616,B,1100,"['greedy', 'strings']"
1616,A,800,['implementation']
1623,B,1100,"['brute force', 'dfs and similar', 'implementation', 'sortings']"
1623,A,800,"['brute force', 'implementation', 'math']"
1622,A,800,"['geometry', 'math']"
1622,C,1600,"['binary search', 'brute force', 'greedy', 'sortings']"
1622,B,1000,"['data structures', 'greedy', 'math', 'sortings']"
1615,B,1300,"['bitmasks', 'greedy', 'math']"
1615,C,1600,"['brute force', 'graphs', 'greedy', 'math']"
1615,A,800,"['greedy', 'math']"
1619,C,1200,['implementation']
1619,B,800,"['implementation', 'math']"
1619,A,800,"['implementation', 'strings']"
1620,B,1000,"['geometry', 'greedy', 'math']"
1620,A,800,"['constructive algorithms', 'dsu', 'implementation']"
1609,B,1100,"['implementation', 'strings']"
1609,A,900,"['greedy', 'implementation', 'math', 'number theory']"
1617,C,1300,"['binary search', 'greedy', 'math', 'sortings']"
1617,B,900,"['brute force', 'constructive algorithms', 'math', 'number theory']"
1617,A,800,"['constructive algorithms', 'greedy', 'sortings', 'strings']"
1618,D,1300,"['dp', 'greedy', 'math']"
1618,C,1100,['math']
1618,B,800,['implementation']
1618,A,800,"['math', 'sortings']"
1591,B,900,['greedy']
1591,A,800,['implementation']
1608,B,1200,"['constructive algorithms', 'greedy']"
1608,A,800,"['constructive algorithms', 'math']"
1613,C,1200,['binary search']
1613,B,1000,"['greedy', 'implementation', 'sortings']"
1614,B,1000,"['constructive algorithms', 'sortings']"
1614,A,800,"['brute force', 'constructive algorithms', 'greedy']"
1610,C,1600,"['binary search', 'greedy']"
1610,A,900,['math']
1610,B,1100,"['greedy', 'two pointers']"
1612,C,1300,"['binary search', 'math']"
1612,B,900,"['constructive algorithms', 'greedy']"
1612,A,800,"['brute force', 'constructive algorithms']"
1605,C,1400,"['brute force', 'greedy', 'implementation', 'strings']"
1605,B,1000,"['greedy', 'sortings']"
1605,A,800,"['math', 'number theory']"
1589,C,900,"['greedy', 'math', 'sortings']"
1589,A,800,['math']
1589,B,1000,['greedy']
959,C,1500,"['constructive algorithms', 'trees']"
959,D,1900,"['constructive algorithms', 'greedy', 'math', 'number theory']"
959,B,1200,"['dsu', 'greedy', 'implementation']"
959,A,800,"['games', 'math']"
938,A,800,['implementation']
938,B,1100,"['brute force', 'greedy']"
932,B,1300,"['binary search', 'data structures', 'dfs and similar']"
932,A,800,['constructive algorithms']
934,A,1400,"['brute force', 'games']"
934,B,1200,"['constructive algorithms', 'implementation']"
922,B,1300,['brute force']
922,A,1300,['implementation']
919,B,1100,"['binary search', 'brute force', 'dp', 'implementation', 'number theory']"
919,A,800,"['brute force', 'greedy', 'implementation']"
917,A,1800,"['dp', 'greedy', 'implementation', 'math']"
918,B,900,"['implementation', 'strings']"
918,A,800,"['brute force', 'implementation']"
415,C,1500,"['constructive algorithms', 'greedy', 'number theory']"
415,B,1500,"['binary search', 'greedy', 'implementation', 'math']"
415,D,1400,"['combinatorics', 'dp', 'number theory']"
415,A,900,['implementation']
414,B,1400,"['combinatorics', 'dp', 'number theory']"
914,B,1200,"['games', 'greedy', 'implementation']"
914,A,900,"['brute force', 'implementation', 'math']"
797,B,1400,"['dp', 'greedy', 'implementation']"
908,B,1200,"['brute force', 'implementation']"
908,A,800,"['brute force', 'implementation']"
369,C,1600,"['dfs and similar', 'graphs', 'trees']"
903,B,1200,"['greedy', 'implementation']"
903,C,1200,['greedy']
903,A,900,"['greedy', 'implementation']"
448,C,1900,"['divide and conquer', 'dp', 'greedy']"
888,C,1400,"['binary search', 'implementation', 'two pointers']"
888,B,1000,['greedy']
888,A,800,"['brute force', 'implementation']"
887,A,1000,['implementation']
431,C,1600,"['dp', 'implementation', 'trees']"
466,C,1700,"['binary search', 'brute force', 'data structures', 'dp', 'two pointers']"
489,C,1400,"['dp', 'greedy', 'implementation']"
710,E,2000,"['dfs and similar', 'dp']"
701,C,1500,"['binary search', 'strings', 'two pointers']"
879,B,1200,"['data structures', 'implementation']"
879,A,900,['implementation']
689,C,1700,"['binary search', 'combinatorics', 'math']"
877,C,1600,['constructive algorithms']
877,B,1500,"['brute force', 'dp']"
877,A,1100,"['implementation', 'strings']"
883,F,1300,['implementation']
883,M,1100,"['greedy', 'math']"
682,B,1200,['sortings']
682,A,1100,"['constructive algorithms', 'math', 'number theory']"
136,A,800,['implementation']
681,A,800,['implementation']
681,B,1300,['brute force']
681,C,1600,"['constructive algorithms', 'data structures', 'greedy']"
680,C,1400,"['constructive algorithms', 'interactive', 'math', 'number theory']"
676,C,1500,"['binary search', 'dp', 'strings', 'two pointers']"
676,B,1500,"['implementation', 'math', 'math']"
676,A,800,"['constructive algorithms', 'implementation']"
673,C,1500,[]
670,D2,1500,"['binary search', 'implementation']"
670,D1,1400,"['binary search', 'brute force', 'implementation']"
670,C,1300,"['implementation', 'sortings']"
620,C,1500,['greedy']
625,C,1300,"['constructive algorithms', 'implementation']"
628,C,1300,"['greedy', 'strings']"
630,C,1100,"['combinatorics', 'math']"
626,C,1600,"['brute force', 'greedy', 'math', 'number theory']"
620,A,800,"['implementation', 'math']"
611,C,1500,"['dp', 'implementation']"
612,C,1400,"['data structures', 'expression parsing', 'math']"
610,C,1800,['constructive algorithms']
608,C,1600,['dp']
606,C,1600,[]
602,C,1600,['graphs']
599,C,1600,['sortings']
596,C,1700,"['combinatorics', 'greedy', 'sortings']"
867,C,1900,"['greedy', 'implementation', 'sortings', 'ternary search']"
592,C,1800,['math']
591,C,1700,"['constructive algorithms', 'implementation']"
588,C,1500,[]
584,D,1800,"['brute force', 'math', 'number theory']"
867,B,1400,"['combinatorics', 'constructive algorithms', 'math']"
867,A,800,['implementation']
864,C,1500,"['greedy', 'implementation', 'math']"
864,B,1000,"['brute force', 'implementation', 'strings']"
864,A,1000,"['implementation', 'sortings']"
855,B,1500,"['brute force', 'data structures', 'dp']"
855,A,800,"['brute force', 'implementation', 'strings']"
581,C,1400,"['implementation', 'math', 'sortings']"
577,C,1500,"['implementation', 'number theory']"
574,C,1300,"['math', 'number theory']"
570,C,1600,"['constructive algorithms', 'data structures', 'implementation']"
567,C,1700,"['binary search', 'data structures', 'dp']"
560,C,1600,['geometry']
862,B,1300,"['dfs and similar', 'graphs', 'trees']"
862,A,1000,"['greedy', 'implementation']"
861,C,1500,"['brute force', 'implementation', 'strings']"
847,A,1500,['implementation']
847,M,1000,"['implementation', 'math']"
847,G,900,['implementation']
861,A,1100,"['math', 'number theory']"
859,B,1000,"['brute force', 'geometry', 'math']"
859,A,800,"['greedy', 'implementation']"
556,C,1500,['implementation']
554,C,1500,"['combinatorics', 'dp', 'math']"
552,C,1900,"['brute force', 'dp', 'greedy', 'math', 'meet-in-the-middle', 'number theory']"
551,C,2200,"['binary search', 'greedy']"
550,C,1500,"['brute force', 'dp', 'math']"
549,C,2200,['games']
545,C,1500,"['dp', 'greedy']"
544,C,1800,['dp']
540,C,2000,['dfs and similar']
538,C,1600,"['binary search', 'brute force', 'greedy', 'implementation', 'math']"
706,C,1600,"['dp', 'strings']"
118,D,1700,['dp']
604,C,1600,"['constructive algorithms', 'dp', 'greedy', 'math']"
698,A,1400,['dp']
854,C,1500,[]
854,B,1200,"['constructive algorithms', 'math']"
854,A,800,"['brute force', 'constructive algorithms', 'math']"
846,B,1800,"['brute force', 'greedy']"
